ano,mes,sigla_uf,empresa,tecnologia,modalidade,total_acessos
2022,1,SP,SURF TELECOM SA,CDMA IS 95,Pré-pago,768
2022,1,RO,TIM,GSM,Pós-pago,7576
2022,1,RO,DATORA,LTE,Pós-pago,30
2022,1,RO,CLARO,NR,Pré-pago,4559
2022,1,AC,TIM,LTE,Pré-pago,30026
2022,1,AC,CLARO,WCDMA,Pós-pago,21437
2022,1,AM,VIVO,WCDMA,Pré-pago,123185
2022,1,GO,CLARO,LTE,Pós-pago,2712359
2022,1,DF,CLARO,GSM,Pós-pago,63420
2022,1,GO,CLARO,WCDMA,Pós-pago,601004
2022,1,DF,TIM,LTE,Pré-pago,582800
2022,1,MA,VIVO,WCDMA,Pós-pago,90156
2022,1,MA,CLARO,NR,Pré-pago,4293
2022,1,PI,SURF TELECOM SA,LTE,Pré-pago,34611
2022,1,BA,VIVO,NR,Pós-pago,34806
2022,1,PB,TIM,GSM,Pós-pago,285041
2022,1,PE,TIM,GSM,Pós-pago,109504
2022,1,PE,VIVO,GSM,Pós-pago,339393
2022,1,RJ,CLARO,WCDMA,Pós-pago,845214
2022,1,RS,CLARO,GSM,Pré-pago,69119
2022,1,RS,CLARO,LTE,Pré-pago,2207282
2022,1,RS,OI,GSM,Pós-pago,274252
2022,1,RS,DATORA,GSM,Pós-pago,208158
2022,1,SE,TIM,GSM,Pré-pago,9374
2022,1,SE,VIVO,WCDMA,Pré-pago,134301
2022,1,PE,SURF TELECOM SA,GSM,Pré-pago,1194
2022,1,MG,TIM,GSM,Pós-pago,212707
2022,1,MG,EB FIBRA,LTE,Pós-pago,111
2022,1,RN,TIM,LTE,Pré-pago,1448884
2022,1,RS,VIVO,NR,Pré-pago,4210
2022,1,RS,CLARO,NR,Pós-pago,49469
2022,1,RS,CLARO,NR,Pré-pago,4596
2022,1,GO,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,6085
2022,1,AL,OI,GSM,Pré-pago,159119
2022,1,RR,DATORA,GSM,Pós-pago,1260
2022,1,PA,CLARO,NR,Pré-pago,5644
2022,1,MS,CLARO,WCDMA,Pós-pago,126349
2022,1,MS,SURF TELECOM SA,GSM,Pré-pago,366
2022,1,MS,TIM,NR,Pré-pago,168
2022,1,SE,DATORA,GSM,Pós-pago,6270
2022,1,PR,VIVO,CDMA IS 95,Pós-pago,3
2022,1,CE,OI,GSM,Pós-pago,281960
2022,1,CE,OI,GSM,Pré-pago,642671
2022,1,CE,CLARO,WCDMA,Pós-pago,270572
2022,1,CE,VIVO,LTE,Pré-pago,1102624
2022,1,ES,America Net S.a.,LTE,Pós-pago,2663
2022,1,ES,OI,WCDMA,Pós-pago,22759
2022,1,BA,CLARO,WCDMA,Pós-pago,265837
2022,1,BA,CLARO,LTE,Pós-pago,1783549
2022,1,BA,CLARO,GSM,Pré-pago,125137
2022,1,BA,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,69
2022,1,PA,TIM,WCDMA,Pós-pago,28505
2022,1,PA,VIVO,LTE,Pré-pago,3574106
2022,1,PA,VIVO,LTE,Pós-pago,1505007
2022,1,PA,CLARO,LTE,Pré-pago,2523803
2022,1,PA,OI,LTE,Pós-pago,811223
2022,1,AP,CLARO,GSM,Pré-pago,5618
2022,1,AP,OI,GSM,Pós-pago,17259
2022,1,SP,CLARO,GSM,Pré-pago,155782
2022,1,SP,OI,LTE,Pós-pago,3973957
2022,1,RO,VIVO,LTE,Pré-pago,310403
2022,1,RO,CLARO,WCDMA,Pós-pago,47866
2022,1,AC,VIVO,GSM,Pós-pago,43221
2022,1,AC,OI,LTE,Pós-pago,60890
2022,1,AM,DATORA,GSM,Pós-pago,4185
2022,1,GO,OI,LTE,Pré-pago,1400870
2022,1,GO,OI,WCDMA,Pós-pago,44953
2022,1,DF,SURF TELECOM SA,LTE,Pré-pago,26355
2022,1,GO,TIM,GSM,Pré-pago,72834
2022,1,GO,CLARO,WCDMA,Pré-pago,291209
2022,1,DF,OI,WCDMA,Pós-pago,16362
2022,1,PR,VIVO,LTE,Pré-pago,1220044
2022,1,PR,OI,LTE,Pós-pago,739999
2022,1,PR,OI,WCDMA,Pré-pago,94782
2022,1,SC,CLARO,GSM,Pós-pago,85567
2022,1,SC,OI,LTE,Pré-pago,728021
2022,1,SC,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,177
2022,1,SC,DATORA,GSM,Pós-pago,76089
2022,1,MA,OI,GSM,Pré-pago,344214
2022,1,PI,TIM,GSM,Pós-pago,30030
2022,1,PI,CLARO,LTE,Pós-pago,592446
2022,1,BA,VIVO,NR,Pré-pago,5397
2022,1,PB,VIVO,LTE,Pós-pago,265428
2022,1,PE,VIVO,GSM,Pré-pago,115888
2022,1,PE,CLARO,LTE,Pós-pago,1654055
2022,1,PE,OI,GSM,Pós-pago,307480
2022,1,PE,OI,WCDMA,Pré-pago,348350
2022,1,PE,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,99
2022,1,SC,CLARO,NR,Pós-pago,12619
2022,1,RJ,America Net S.a.,LTE,Pós-pago,7043
2022,1,RJ,OI,LTE,Pré-pago,2424789
2022,1,RS,America Net S.a.,LTE,Pós-pago,6583
2022,1,RS,TIM,LTE,Pós-pago,875321
2022,1,RS,VIVO,WCDMA,Pós-pago,580765
2022,1,RS,CLARO,LTE,Pós-pago,4341153
2022,1,RS,OI,LTE,Pré-pago,1452375
2022,1,RS,CLARO,GSM,Pós-pago,1176173
2022,1,SE,TIM,GSM,Pós-pago,9571
2022,1,SE,TIM,LTE,Pré-pago,159427
2022,1,SE,CLARO,WCDMA,Pós-pago,33578
2022,1,MG,CLARO,WCDMA,Pré-pago,320964
2022,1,MG,America Net S.a.,LTE,Pós-pago,14666
2022,1,MG,ALGAR (CTBC TELECOM),GSM,Pós-pago,42359
2022,1,PB,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,21
2022,1,RN,VIVO,WCDMA,Pré-pago,63245
2022,1,MT,TIM,LTE,Pós-pago,158651
2022,1,MT,CLARO,GSM,Pré-pago,18899
2022,1,MT,SURF TELECOM SA,GSM,Pré-pago,369
2022,1,PR,LIGGA TELECOM,GSM,Pós-pago,1923
2022,1,PR,VIVO,CDMA IS 95,Pré-pago,12
2022,1,GO,ALGAR (CTBC TELECOM),GSM,Pós-pago,1325
2022,1,AL,VIVO,GSM,Pós-pago,64880
2022,1,AL,TIM,LTE,Pós-pago,494510
2022,1,AL,VIVO,LTE,Pré-pago,501648
2022,1,AL,OI,LTE,Pré-pago,965336
2022,1,PE,TIM,NR,Pré-pago,10589
2022,1,AL,VIVO,WCDMA,Pós-pago,60225
2022,1,AL,CLARO,WCDMA,Pré-pago,100593
2022,1,AL,CLARO,WCDMA,Pós-pago,73260
2022,1,RR,VIVO,LTE,Pré-pago,400293
2022,1,RR,OI,LTE,Pós-pago,20031
2022,1,RR,CLARO,GSM,Pós-pago,676
2022,1,MG,CLARO,NR,Pré-pago,9104
2022,1,MS,VIVO,LTE,Pós-pago,1273246
2022,1,MS,CLARO,LTE,Pré-pago,887263
2022,1,AL,DATORA,GSM,Pós-pago,12600
2022,1,PR,SURF TELECOM SA,LTE,Pós-pago,234
2022,1,PR,CLARO,NR,Pré-pago,3554
2022,1,CE,CLARO,GSM,Pós-pago,46323
2022,1,CE,TIM,NR,Pós-pago,34026
2022,1,TO,VIVO,LTE,Pós-pago,148824
2022,1,TO,VIVO,LTE,Pré-pago,185457
2022,1,ES,TIM,WCDMA,Pré-pago,12450
2022,1,ES,OI,WCDMA,Pré-pago,53674
2022,1,ES,VIVO,NR,Pré-pago,2407
2022,1,BA,TIM,LTE,Pós-pago,1304873
2022,1,BA,VIVO,GSM,Pós-pago,628601
2022,1,BA,Next Level Telecom Ltda.,WCDMA,Pós-pago,143043
2022,1,PA,OI,WCDMA,Pós-pago,60481
2022,1,PA,VIVO,WCDMA,Pós-pago,162145
2022,1,PA,SURF TELECOM SA,LTE,Pré-pago,49116
2022,1,AP,SURF TELECOM SA,LTE,Pré-pago,18186
2022,1,AP,CLARO,WCDMA,Pré-pago,19099
2022,1,AP,OI,GSM,Pré-pago,43870
2022,1,SP,TIM,GSM,Pós-pago,574214
2022,1,SP,VIVO,GSM,Pós-pago,8941481
2022,1,SP,CLARO,GSM,Pós-pago,2717028
2022,1,SP,CLARO,WCDMA,Pré-pago,958617
2022,1,SP,OI,WCDMA,Pós-pago,476810
2022,1,RO,TIM,WCDMA,Pós-pago,3373
2022,1,RO,VIVO,LTE,Pós-pago,267775
2022,1,RO,OI,GSM,Pré-pago,49239
2022,1,AC,OI,GSM,Pós-pago,6228
2022,1,AC,DATORA,LTE,Pós-pago,45
2022,1,AM,CLARO,GSM,Pós-pago,66604
2022,1,DF,CLARO,WCDMA,Pós-pago,295731
2022,1,PR,CLARO,GSM,Pós-pago,856175
2022,1,PR,America Net S.a.,LTE,Pós-pago,3325
2022,1,SC,VIVO,LTE,Pós-pago,2325627
2022,1,SC,VIVO,GSM,Pós-pago,510006
2022,1,SC,CLARO,LTE,Pós-pago,1283423
2022,1,SC,OI,GSM,Pré-pago,109895
2022,1,MA,SURF TELECOM SA,LTE,Pré-pago,54168
2022,1,MA,SURF TELECOM SA,GSM,Pré-pago,2025
2022,1,PI,TIM,LTE,Pré-pago,882696
2022,1,PI,CLARO,GSM,Pós-pago,17268
2022,1,PI,OI,WCDMA,Pré-pago,54661
2022,1,PB,TIM,WCDMA,Pós-pago,185417
2022,1,PB,TIM,WCDMA,Pré-pago,99110
2022,1,PE,TIM,LTE,Pré-pago,3008356
2022,1,RJ,DATORA,GSM,Pós-pago,394539
2022,1,RJ,CLARO,LTE,Pós-pago,6964070
2022,1,RJ,VIVO,NR,Pré-pago,20266
2022,1,RJ,CLARO,NR,Pós-pago,152655
2022,1,RS,OI,WCDMA,Pré-pago,144243
2022,1,RS,SURF TELECOM SA,GSM,Pré-pago,6588
2022,1,RS,TIM,WCDMA,Pós-pago,44236
2022,1,SE,TIM,LTE,Pós-pago,130184
2022,1,SE,TIM,WCDMA,Pós-pago,7472
2022,1,MG,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,134207
2022,1,MG,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,684
2022,1,MG,SURF TELECOM SA,LTE,Pré-pago,155070
2022,1,SP,CLARO,NR,Pós-pago,447642
2022,1,PB,CLARO,NR,Pós-pago,12592
2022,1,RN,CLARO,GSM,Pós-pago,14370
2022,1,MT,VIVO,LTE,Pré-pago,1779926
2022,1,MT,DATORA,GSM,Pós-pago,2700
2022,1,PR,DATORA,GSM,Pós-pago,171681
2022,1,GO,CLARO,NR,Pré-pago,11948
2022,1,MS,VIVO,LTE,Pré-pago,1137878
2022,1,PR,TIM,NR,Pré-pago,18760
2022,1,CE,VIVO,WCDMA,Pós-pago,154356
2022,1,CE,SURF TELECOM SA,LTE,Pós-pago,6
2022,1,CE,TIM,LTE,Pré-pago,3141679
2022,1,TO,OI,GSM,Pós-pago,35876
2022,1,TO,America Net S.a.,LTE,Pós-pago,27
2022,1,TO,CLARO,WCDMA,Pós-pago,61729
2022,1,ES,VIVO,WCDMA,Pré-pago,201770
2022,1,ES,CLARO,LTE,Pós-pago,557354
2022,1,ES,OI,LTE,Pós-pago,328125
2022,1,ES,OI,LTE,Pré-pago,748260
2022,1,BA,TIM,LTE,Pré-pago,3202002
2022,1,BA,OI,GSM,Pré-pago,760058
2022,1,PA,CLARO,GSM,Pós-pago,15880
2022,1,AP,CLARO,WCDMA,Pós-pago,8209
2022,1,AP,OI,WCDMA,Pré-pago,11750
2022,1,SP,VIVO,GSM,Pré-pago,1419033
2022,1,SP,VIVO,WCDMA,Pré-pago,1156738
2022,1,SP,CLARO,LTE,Pré-pago,10153503
2022,1,RO,OI,GSM,Pós-pago,23855
2022,1,RO,OI,WCDMA,Pós-pago,8732
2022,1,AC,SURF TELECOM SA,GSM,Pré-pago,174
2022,1,AC,OI,GSM,Pré-pago,13239
2022,1,AC,CLARO,NR,Pós-pago,7228
2022,1,AM,OI,WCDMA,Pré-pago,32956
2022,1,DF,VIVO,GSM,Pré-pago,95260
2022,1,PR,CLARO,WCDMA,Pós-pago,1336573
2022,1,PR,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,39
2022,1,SC,TIM,WCDMA,Pós-pago,126198
2022,1,SC,VIVO,LTE,Pré-pago,1491133
2022,1,SC,CLARO,WCDMA,Pós-pago,251143
2022,1,MA,TIM,GSM,Pós-pago,29299
2022,1,MA,VIVO,LTE,Pré-pago,1310708
2022,1,MA,Next Level Telecom Ltda.,LTE,Pós-pago,29850
2022,1,PI,TIM,LTE,Pós-pago,303848
2022,1,PI,OI,GSM,Pré-pago,145999
2022,1,PI,OI,GSM,Pós-pago,58702
2022,1,PB,CLARO,WCDMA,Pré-pago,136188
2022,1,PB,CLARO,GSM,Pós-pago,30520
2022,1,SC,CLARO,NR,Pré-pago,1503
2022,1,RJ,VIVO,GSM,Pré-pago,372851
2022,1,RJ,OI,LTE,Pós-pago,2002536
2022,1,RS,TIM,LTE,Pré-pago,809804
2022,1,RS,VIVO,LTE,Pré-pago,3965814
2022,1,RS,SURF TELECOM SA,LTE,Pré-pago,85377
2022,1,RS,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,1416
2022,1,RS,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,96
2022,1,SE,CLARO,GSM,Pré-pago,7891
2022,1,SE,OI,LTE,Pós-pago,235690
2022,1,MG,ALGAR (CTBC TELECOM),LTE,Pré-pago,925441
2022,1,RN,SURF TELECOM SA,LTE,Pré-pago,18768
2022,1,MT,OI,LTE,Pré-pago,634753
2022,1,MT,OI,GSM,Pré-pago,94988
2022,1,AL,SURF TELECOM SA,LTE,Pré-pago,14733
2022,1,AL,America Net S.a.,LTE,Pós-pago,42
2022,1,AL,OI,LTE,Pós-pago,457678
2022,1,RR,TIM,LTE,Pré-pago,97364
2022,1,RR,VIVO,WCDMA,Pré-pago,17762
2022,1,PA,TIM,NR,Pré-pago,8384
2022,1,MS,VIVO,GSM,Pré-pago,161443
2022,1,MS,OI,GSM,Pós-pago,29010
2022,1,MS,TIM,WCDMA,Pós-pago,10481
2022,1,MS,ALGAR (CTBC TELECOM),GSM,Pré-pago,414
2022,1,AL,DATORA,LTE,Pós-pago,105
2022,1,MA,SURF TELECOM SA,LTE,Pós-pago,6
2022,1,CE,CLARO,GSM,Pré-pago,119960
2022,1,CE,VIVO,WCDMA,Pré-pago,206623
2022,1,CE,CLARO,NR,Pós-pago,31021
2022,1,TO,CLARO,LTE,Pré-pago,989623
2022,1,TO,OI,LTE,Pós-pago,239769
2022,1,ES,VIVO,LTE,Pós-pago,2940419
2022,1,PA,CLARO,WCDMA,Pré-pago,187076
2022,1,AP,VIVO,LTE,Pré-pago,378841
2022,1,SP,ALGAR (CTBC TELECOM),LTE,Pós-pago,6093114
2022,1,RO,TIM,WCDMA,Pré-pago,3954
2022,1,RO,VIVO,WCDMA,Pré-pago,11732
2022,1,RO,CLARO,WCDMA,Pré-pago,61071
2022,1,AC,TIM,GSM,Pós-pago,1946
2022,1,AM,CLARO,LTE,Pré-pago,1603626
2022,1,AM,OI,GSM,Pós-pago,52565
2022,1,DF,SURF TELECOM SA,LTE,Pós-pago,39
2022,1,DF,CLARO,NR,Pós-pago,86273
2022,1,DF,TIM,NR,Pós-pago,32467
2022,1,DF,CLARO,WCDMA,Pré-pago,95315
2022,1,PR,CLARO,GSM,Pré-pago,38494
2022,1,SC,VIVO,WCDMA,Pré-pago,94488
2022,1,SC,SURF TELECOM SA,LTE,Pós-pago,114
2022,1,MA,TIM,GSM,Pré-pago,110692
2022,1,MA,VIVO,GSM,Pré-pago,178343
2022,1,MA,CLARO,GSM,Pré-pago,53110
2022,1,MA,CLARO,WCDMA,Pré-pago,233255
2022,1,MA,OI,LTE,Pós-pago,880136
2022,1,MA,OI,WCDMA,Pós-pago,631363
2022,1,PI,VIVO,WCDMA,Pré-pago,63704
2022,1,PI,CLARO,LTE,Pré-pago,1393985
2022,1,PI,OI,LTE,Pré-pago,583922
2022,1,PI,America Net S.a.,LTE,Pós-pago,14
2022,1,BA,VIVO,CDMA IS 95,Pré-pago,15
2022,1,PB,VIVO,GSM,Pós-pago,144249
2022,1,PB,OI,GSM,Pré-pago,306229
2022,1,PE,SURF TELECOM SA,LTE,Pré-pago,38331
2022,1,PE,CLARO,GSM,Pós-pago,72546
2022,1,PE,OI,LTE,Pré-pago,3489113
2022,1,RJ,VIVO,CDMA IS 95,Pós-pago,12
2022,1,RJ,TIM,LTE,Pré-pago,3968152
2022,1,RJ,VIVO,NR,Pós-pago,164238
2022,1,SE,VIVO,LTE,Pré-pago,1530523
2022,1,PB,DATORA,GSM,Pós-pago,13002
2022,1,RN,VIVO,GSM,Pré-pago,25604
2022,1,GO,VIVO,CDMA IS 95,Pré-pago,6
2022,1,GO,ALGAR (CTBC TELECOM),GSM,Pré-pago,3274
2022,1,AL,TIM,LTE,Pré-pago,1176885
2022,1,RR,VIVO,GSM,Pós-pago,26997
2022,1,RR,OI,GSM,Pré-pago,6834
2022,1,RR,SURF TELECOM SA,GSM,Pré-pago,285
2022,1,RR,VIVO,CDMA IS 95,Pré-pago,27
2022,1,AL,CLARO,NR,Pré-pago,2170
2022,1,RN,DATORA,GSM,Pós-pago,7725
2022,1,RN,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,9
2022,1,CE,TIM,GSM,Pós-pago,230974
2022,1,CE,VIVO,GSM,Pós-pago,323920
2022,1,CE,OI,LTE,Pré-pago,2882567
2022,1,TO,TIM,WCDMA,Pré-pago,4351
2022,1,ES,VIVO,WCDMA,Pós-pago,357307
2022,1,ES,CLARO,WCDMA,Pós-pago,108290
2022,1,ES,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,36
2022,1,BA,OI,WCDMA,Pré-pago,491144
2022,1,BA,SURF TELECOM SA,GSM,Pré-pago,5145
2022,1,PA,OI,GSM,Pré-pago,258656
2022,1,PA,DATORA,GSM,Pós-pago,16386
2022,1,AP,OI,WCDMA,Pós-pago,11931
2022,1,SP,CLARO,WCDMA,Pós-pago,14670517
2022,1,SP,ALGAR (CTBC TELECOM),GSM,Pós-pago,5664
2022,1,SP,ALGAR (CTBC TELECOM),GSM,Pré-pago,4130
2022,1,RO,CLARO,GSM,Pré-pago,15035
2022,1,AC,TIM,WCDMA,Pós-pago,1220
2022,1,AC,VIVO,WCDMA,Pós-pago,18617
2022,1,AC,VIVO,WCDMA,Pré-pago,16923
2022,1,AM,DATORA,LTE,Pós-pago,111
2022,1,AM,SURF TELECOM SA,LTE,Pós-pago,3
2022,1,AM,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,3
2022,1,GO,TIM,LTE,Pós-pago,726943
2022,1,DF,VIVO,WCDMA,Pré-pago,36932
2022,1,DF,DATORA,LTE,Pós-pago,330
2022,1,PR,OI,GSM,Pós-pago,132489
2022,1,SC,TIM,GSM,Pós-pago,155129
2022,1,SC,SURF TELECOM SA,LTE,Pré-pago,152631
2022,1,MA,TIM,WCDMA,Pré-pago,63760
2022,1,MA,VIVO,NR,Pré-pago,2800
2022,1,PI,TIM,GSM,Pré-pago,149266
2022,1,PI,SURF TELECOM SA,GSM,Pré-pago,465
2022,1,PB,CLARO,LTE,Pós-pago,577773
2022,1,RJ,TIM,GSM,Pré-pago,166373
2022,1,RJ,CLARO,GSM,Pré-pago,84759
2022,1,RJ,Next Level Telecom Ltda.,LTE,Pós-pago,9306
2022,1,RJ,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,444
2022,1,RS,TIM,NR,Pós-pago,241
2022,1,PE,America Net S.a.,LTE,Pós-pago,18
2022,1,MG,TIM,WCDMA,Pós-pago,179083
2022,1,MG,VIVO,LTE,Pós-pago,10438226
2022,1,MG,OI,GSM,Pós-pago,632597
2022,1,MG,OI,WCDMA,Pós-pago,230084
2022,1,MG,SURF TELECOM SA,GSM,Pré-pago,34206
2022,1,RN,TIM,GSM,Pré-pago,152595
2022,1,PB,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,6
2022,1,MT,VIVO,GSM,Pré-pago,201964
2022,1,GO,ALGAR (CTBC TELECOM),LTE,Pré-pago,46401
2022,1,AL,CLARO,GSM,Pré-pago,33549
2022,1,AL,CLARO,LTE,Pré-pago,845155
2022,1,RR,OI,WCDMA,Pré-pago,1964
2022,1,MG,CLARO,NR,Pós-pago,62434
2022,1,MS,SURF TELECOM SA,LTE,Pré-pago,21759
2022,1,MT,VIVO,CDMA IS 95,Pré-pago,6
2022,1,MT,VIVO,NR,Pré-pago,2995
2022,1,MS,VIVO,CDMA IS 95,Pré-pago,3
2022,1,RN,VIVO,NR,Pós-pago,6253
2022,1,CE,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,18
2022,1,TO,VIVO,NR,Pré-pago,513
2022,1,ES,CLARO,GSM,Pré-pago,5293
2022,1,ES,SURF TELECOM SA,GSM,Pré-pago,633
2022,1,BA,VIVO,LTE,Pré-pago,4799270
2022,1,PA,TIM,LTE,Pós-pago,640770
2022,1,PA,OI,LTE,Pré-pago,1411717
2022,1,AP,TIM,LTE,Pré-pago,145535
2022,1,SP,OI,GSM,Pós-pago,2851427
2022,1,SP,DATORA,LTE,Pós-pago,21480
2022,1,RO,CLARO,GSM,Pós-pago,7911
2022,1,RO,OI,LTE,Pós-pago,179732
2022,1,AM,VIVO,GSM,Pré-pago,249865
2022,1,AM,OI,WCDMA,Pós-pago,13034
2022,1,AM,OI,GSM,Pré-pago,146764
2022,1,AM,TIM,GSM,Pré-pago,20213
2022,1,AM,CLARO,NR,Pré-pago,10235
2022,1,GO,VIVO,LTE,Pós-pago,1910936
2022,1,DF,VIVO,WCDMA,Pós-pago,120512
2022,1,DF,OI,LTE,Pré-pago,439955
2022,1,DF,SURF TELECOM SA,GSM,Pré-pago,11562
2022,1,GO,America Net S.a.,LTE,Pós-pago,1311
2022,1,DF,DATORA,GSM,Pré-pago,29100
2022,1,PR,TIM,WCDMA,Pós-pago,198860
2022,1,PR,CLARO,LTE,Pós-pago,1664369
2022,1,PR,CLARO,WCDMA,Pré-pago,157270
2022,1,SC,CLARO,GSM,Pré-pago,25870
2022,1,SP,VIVO,CDMA IS 95,Pós-pago,36
2022,1,MA,OI,GSM,Pós-pago,157212
2022,1,MA,VIVO,CDMA IS 95,Pré-pago,33
2022,1,MA,America Net S.a.,LTE,Pós-pago,12
2022,1,PI,OI,WCDMA,Pós-pago,36446
2022,1,PB,CLARO,LTE,Pré-pago,848283
2022,1,PB,OI,LTE,Pré-pago,1632106
2022,1,PB,OI,GSM,Pós-pago,154136
2022,1,PE,CLARO,LTE,Pré-pago,3052962
2022,1,SC,VIVO,NR,Pós-pago,19759
2022,1,RJ,VIVO,LTE,Pré-pago,3647133
2022,1,RJ,TIM,NR,Pós-pago,66766
2022,1,RJ,VIVO,WCDMA,Pré-pago,283500
2022,1,RJ,SURF TELECOM SA,LTE,Pós-pago,114
2022,1,RS,VIVO,WCDMA,Pré-pago,388391
2022,1,SE,CLARO,LTE,Pré-pago,185144
2022,1,SE,OI,LTE,Pré-pago,625857
2022,1,MG,VIVO,GSM,Pós-pago,2131909
2022,1,RS,VIVO,CDMA IS 95,Pré-pago,12
2022,1,RN,VIVO,LTE,Pós-pago,233216
2022,1,RN,OI,LTE,Pré-pago,1162599
2022,1,MT,VIVO,LTE,Pós-pago,1738805
2022,1,MT,CLARO,WCDMA,Pós-pago,112004
2022,1,PE,DATORA,GSM,Pós-pago,55164
2022,1,AL,CLARO,GSM,Pós-pago,9702
2022,1,AL,VIVO,WCDMA,Pré-pago,43152
2022,1,RR,TIM,WCDMA,Pós-pago,1377
2022,1,RR,CLARO,WCDMA,Pós-pago,5272
2022,1,MS,OI,LTE,Pós-pago,154759
2022,1,MS,ALGAR (CTBC TELECOM),WCDMA,Pré-pago,2470
2022,1,MT,CLARO,NR,Pós-pago,15950
2022,1,MS,CLARO,NR,Pré-pago,7160
2022,1,RN,DATORA,LTE,Pós-pago,75
2022,1,PR,TIM,NR,Pós-pago,52430
2022,1,PR,VIVO,NR,Pós-pago,42582
2022,1,CE,OI,WCDMA,Pré-pago,261881
2022,1,CE,TIM,LTE,Pós-pago,1287973
2022,1,CE,CLARO,LTE,Pré-pago,2983054
2022,1,TO,DATORA,LTE,Pós-pago,30
2022,1,TO,VIVO,NR,Pós-pago,3676
2022,1,ES,TIM,GSM,Pós-pago,22672
2022,1,ES,TIM,GSM,Pré-pago,8511
2022,1,ES,OI,GSM,Pós-pago,54507
2022,1,BA,OI,WCDMA,Pós-pago,201865
2022,1,PA,OI,GSM,Pós-pago,148639
2022,1,AP,VIVO,WCDMA,Pré-pago,26638
2022,1,AP,OI,LTE,Pós-pago,77187
2022,1,AP,TIM,GSM,Pré-pago,4919
2022,1,AP,VIVO,WCDMA,Pós-pago,18987
2022,1,SP,VIVO,LTE,Pré-pago,12786115
2022,1,SP,CLARO,LTE,Pós-pago,21237011
2022,1,SP,ALGAR (CTBC TELECOM),LTE,Pré-pago,85160
2022,1,SP,ALGAR (CTBC TELECOM),WCDMA,Pré-pago,24956
2022,1,RO,TIM,LTE,Pós-pago,74539
2022,1,RO,OI,LTE,Pré-pago,364170
2022,1,AC,OI,WCDMA,Pós-pago,2185
2022,1,AM,VIVO,WCDMA,Pós-pago,105057
2022,1,AM,VIVO,GSM,Pós-pago,193568
2022,1,AM,CLARO,WCDMA,Pré-pago,87172
2022,1,AM,SURF TELECOM SA,LTE,Pré-pago,24066
2022,1,AM,America Net S.a.,LTE,Pós-pago,30
2022,1,GO,CLARO,LTE,Pré-pago,2999258
2022,1,DF,OI,GSM,Pré-pago,76098
2022,1,PR,VIVO,LTE,Pós-pago,2296655
2022,1,PR,VIVO,WCDMA,Pré-pago,87860
2022,1,PR,VIVO,GSM,Pré-pago,162353
2022,1,SC,CLARO,LTE,Pré-pago,961403
2022,1,SC,OI,GSM,Pós-pago,85514
2022,1,SC,SURF TELECOM SA,GSM,Pré-pago,8037
2022,1,MA,VIVO,LTE,Pós-pago,601692
2022,1,MA,VIVO,GSM,Pós-pago,139437
2022,1,MA,CLARO,LTE,Pós-pago,811128
2022,1,MA,OI,WCDMA,Pré-pago,134065
2022,1,MA,DATORA,LTE,Pós-pago,90
2022,1,MA,VIVO,NR,Pós-pago,12961
2022,1,PI,VIVO,WCDMA,Pós-pago,109217
2022,1,PI,DATORA,LTE,Pós-pago,105
2022,1,BA,CLARO,NR,Pré-pago,5814
2022,1,PB,VIVO,GSM,Pré-pago,65959
2022,1,PB,America Net S.a.,LTE,Pós-pago,21
2022,1,PE,VIVO,LTE,Pós-pago,879603
2022,1,RJ,CLARO,WCDMA,Pré-pago,530529
2022,1,RJ,OI,WCDMA,Pré-pago,225274
2022,1,RS,OI,WCDMA,Pós-pago,83364
2022,1,SE,VIVO,GSM,Pré-pago,168651
2022,1,SE,OI,GSM,Pré-pago,82317
2022,1,MG,CLARO,GSM,Pós-pago,298710
2022,1,MG,CLARO,WCDMA,Pós-pago,1449199
2022,1,SP,VIVO,NR,Pré-pago,41461
2022,1,RN,VIVO,WCDMA,Pós-pago,59377
2022,1,MT,VIVO,WCDMA,Pré-pago,62861
2022,1,MT,CLARO,LTE,Pré-pago,965313
2022,1,MG,TIM,NR,Pós-pago,26799
2022,1,PR,EB FIBRA,LTE,Pós-pago,126
2022,1,GO,DATORA,GSM,Pré-pago,49989
2022,1,PE,CLARO,NR,Pré-pago,4845
